lang_code	lang_name	dataset_sources	lines	sequences	tokens	resource_category	10similar_langs	10dissimilar_langs
lmd_latn	Lumun	bible	7958	1561	199808	not_enough	sqi_latn, ron_latn, heb_hebr, arb_arab, ita_latn, por_latn, slv_latn, cat_latn, srp_cyrl, fra_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, ben_beng, npi_deva, kaz_cyrl, vie_latn, tur_latn, urd_arab
are_latn	Western Arrarnta	bible	7688	1554	198912	not_enough	ben_beng, tam_taml, ind_latn, hin_deva, kaz_cyrl, jpn_jpan, npi_deva, tha_thai, urd_arab, kor_hang	spa_latn, bul_cyrl, cat_latn, por_latn, swe_latn, ita_latn, eng_latn, mkd_cyrl, bel_cyrl, ell_grek
abk_cyrl	Abkhazian	wiki, tatoeba	8580	1547	198016	not_enough	kaz_cyrl, hye_armn, aze_latn, tur_latn, pes_arab, kat_geor, srp_cyrl, bul_cyrl, mkd_cyrl, hun_latn	tha_thai, ind_latn, vie_latn, zho_hans, jpn_jpan, kor_hang, npi_deva, pol_latn, swe_latn, nob_latn
dob_latn	Dobu	bible	7710	1546	197888	not_enough	ind_latn, hin_deva, vie_latn, ben_beng, urd_arab, tha_thai, kor_hang, jpn_jpan, npi_deva, zho_hans	ces_latn, ukr_cyrl, bel_cyrl, lav_latn, dan_latn, lit_latn, bul_cyrl, swe_latn, pol_latn, mkd_cyrl
poy_latn	Pogolo	bible	8015	1544	197632	not_enough	heb_hebr, arb_arab, cat_latn, spa_latn, ita_latn, ind_latn, pes_arab, fra_latn, ron_latn, sqi_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, kaz_cyrl, tam_taml, ben_beng, bel_cyrl, ukr_cyrl, rus_cyrl
sbs_latn	Subiya	bible	7984	1541	197248	not_enough	heb_hebr, arb_arab, spa_latn, pes_arab, por_latn, ita_latn, ind_latn, fra_latn, ces_latn, cat_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, bel_cyrl, rus_cyrl, ukr_cyrl
xnj_latn	Ngoni (Tanzania)	bible	8033	1540	197120	not_enough	ind_latn, eng_latn, nob_latn, fin_latn, vie_latn, dan_latn, por_latn, spa_latn, sqi_latn, ita_latn	npi_deva, bel_cyrl, kaz_cyrl, zho_hans, ukr_cyrl, jpn_jpan, rus_cyrl, heb_hebr, kor_hang, mkd_cyrl
quh_latn	South Bolivian Quechua	bible	7930	1535	196480	not_enough	tur_latn, hun_latn, fin_latn, aze_latn, slv_latn, spa_latn, lit_latn, por_latn, hye_armn, ces_latn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, kor_hang, npi_deva, rus_cyrl, ben_beng, jpn_jpan
qvn_latn	North Junín Quechua	bible	8000	1532	196096	not_enough	tur_latn, hun_latn, aze_latn, fin_latn, ces_latn, por_latn, lit_latn, spa_latn, hye_armn, est_latn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, rus_cyrl, arb_arab, npi_deva, jpn_jpan, kor_hang
nhi_latn	Zacatlán-Ahuacatlán-Tepetzintla Nahuatl	bible	7688	1526	195328	not_enough	spa_latn, por_latn, fra_latn, fin_latn, hun_latn, cat_latn, eng_latn, ita_latn, nob_latn, ron_latn	tam_taml, jpn_jpan, npi_deva, ben_beng, kor_hang, tha_thai, kaz_cyrl, zho_hans, urd_arab, vie_latn
cot_latn	Caquinte	bible	7648	1525	195200	not_enough	spa_latn, cat_latn, por_latn, ita_latn, eng_latn, fin_latn, est_latn, ell_grek, ron_latn, nob_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, npi_deva, kaz_cyrl, ben_beng, tha_thai, vie_latn, urd_arab
nyy_latn	Nyakyusa-Ngonde	bible	7598	1524	195072	not_enough	arb_arab, heb_hebr, pes_arab, spa_latn, ita_latn, ces_latn, cat_latn, ron_latn, lit_latn, por_latn	jpn_jpan, kor_hang, zho_hans, ben_beng, npi_deva, tam_taml, kaz_cyrl, swe_latn, bel_cyrl, ukr_cyrl
aoi_latn	Anindilyakwa	bible	3846	1523	194944	not_enough	hin_deva, ind_latn, urd_arab, ben_beng, npi_deva, tam_taml, kor_hang, kat_geor, tha_thai, vie_latn	dan_latn, eng_latn, bul_cyrl, fra_latn, nld_latn, swe_latn, ces_latn, por_latn, cat_latn, ukr_cyrl
ruf_latn	Luguru	bible	8027	1520	194560	not_enough	heb_hebr, arb_arab, pes_arab, spa_latn, ita_latn, ces_latn, lit_latn, ind_latn, fra_latn, por_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, kaz_cyrl, bel_cyrl, swe_latn, ukr_cyrl
wmw_latn	Mwani	bible	8011	1518	194304	not_enough	heb_hebr, arb_arab, pes_arab, ind_latn, spa_latn, ita_latn, ces_latn, lit_latn, por_latn, sqi_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, kaz_cyrl, ben_beng, bel_cyrl, ukr_cyrl, swe_latn
pab_latn	Parecís	bible	7869	1517	194176	not_enough	spa_latn, hun_latn, por_latn, cat_latn, ita_latn, slv_latn, est_latn, fra_latn, fin_latn, nld_latn	zho_hans, tha_thai, jpn_jpan, kor_hang, vie_latn, tam_taml, ind_latn, npi_deva, rus_cyrl, ben_beng
not_latn	Nomatsiguenga	bible	7724	1514	193792	not_enough	spa_latn, cat_latn, por_latn, ita_latn, eng_latn, est_latn, fin_latn, ron_latn, ell_grek, nob_latn	jpn_jpan, kor_hang, zho_hans, tam_taml, npi_deva, kaz_cyrl, ben_beng, tha_thai, vie_latn, urd_arab
mti_latn	Maiwa (Papua New Guinea)	bible	7906	1509	193152	not_enough	ind_latn, hin_deva, vie_latn, tha_thai, ben_beng, kat_geor, urd_arab, kor_hang, aze_latn, hun_latn	ces_latn, ukr_cyrl, bel_cyrl, bul_cyrl, swe_latn, dan_latn, lit_latn, pol_latn, lav_latn, mkd_cyrl
mwe_latn	Mwera (Chimwera)	bible	8020	1509	193152	not_enough	arb_arab, heb_hebr, pes_arab, spa_latn, ita_latn, ces_latn, cat_latn, ron_latn, lit_latn, ind_latn	jpn_jpan, kor_hang, zho_hans, ben_beng, npi_deva, tam_taml, kaz_cyrl, bel_cyrl, swe_latn, ukr_cyrl
npl_latn	Southeastern Puebla Nahuatl	bible	8010	1509	193152	not_enough	spa_latn, por_latn, cat_latn, fin_latn, fra_latn, ell_grek, ita_latn, hun_latn, nob_latn, slk_latn	tam_taml, jpn_jpan, ben_beng, npi_deva, kor_hang, tha_thai, kaz_cyrl, zho_hans, urd_arab, vie_latn
amf_latn	Hamer-Banna	bible	7779	1505	192640	not_enough	tam_taml, hin_deva, urd_arab, pes_arab, aze_latn, kaz_cyrl, sqi_latn, ron_latn, ben_beng, tur_latn	vie_latn, zho_hans, tha_thai, jpn_jpan, ind_latn, kor_hang, eng_latn, ukr_cyrl, bul_cyrl, rus_cyrl
ndj_latn	Ndamba	bible	8031	1504	192512	not_enough	heb_hebr, arb_arab, pes_arab, ind_latn, spa_latn, ita_latn, ces_latn, sqi_latn, lit_latn, por_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, kaz_cyrl, bel_cyrl, ukr_cyrl, swe_latn
kdc_latn	Kutu	bible	7944	1501	192128	not_enough	heb_hebr, arb_arab, pes_arab, spa_latn, ita_latn, ces_latn, lit_latn, ind_latn, por_latn, fra_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, kaz_cyrl, ben_beng, bel_cyrl, ukr_cyrl, swe_latn
qvz_latn	Northern Pastaza Quichua	bible	7826	1497	191616	not_enough	tur_latn, aze_latn, hun_latn, spa_latn, fin_latn, ces_latn, est_latn, por_latn, slv_latn, lit_latn	tha_thai, vie_latn, ind_latn, zho_hans, rus_cyrl, arb_arab, heb_hebr, jpn_jpan, npi_deva, ben_beng
zga_latn	Kinga	bible	7962	1492	190976	not_enough	heb_hebr, arb_arab, spa_latn, ita_latn, pes_arab, ces_latn, ron_latn, cat_latn, ind_latn, por_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, ben_beng, kaz_cyrl, tam_taml, bel_cyrl, ukr_cyrl, rus_cyrl
abq_cyrl	Abaza	webcorpora	12982	1490	190720	not_enough	kaz_cyrl, tam_taml, aze_latn, rus_cyrl, srp_cyrl, tur_latn, hye_armn, mkd_cyrl, urd_arab, hin_deva	tha_thai, vie_latn, ind_latn, swe_latn, zho_hans, eng_latn, nld_latn, cat_latn, nob_latn, fra_latn
cha_latn	Chamorro	bible, wiki, tatoeba	8550	1489	190592	not_enough	ind_latn, vie_latn, tha_thai, zho_hans, arb_arab, rus_cyrl, pol_latn, ita_latn, fin_latn, ell_grek	tam_taml, npi_deva, kaz_cyrl, ces_latn, tur_latn, ben_beng, srp_cyrl, jpn_jpan, aze_latn, deu_latn
ndg_latn	Ndengereko	bible	7994	1488	190464	not_enough	arb_arab, spa_latn, pes_arab, heb_hebr, ita_latn, ces_latn, ron_latn, cat_latn, ind_latn, lit_latn	jpn_jpan, kor_hang, zho_hans, ben_beng, npi_deva, tam_taml, kaz_cyrl, bel_cyrl, ukr_cyrl, swe_latn
sby_latn	Soli	bible	8023	1486	190208	not_enough	arb_arab, heb_hebr, pes_arab, spa_latn, ita_latn, por_latn, ces_latn, cat_latn, ind_latn, lit_latn	kor_hang, jpn_jpan, zho_hans, tam_taml, ben_beng, npi_deva, kaz_cyrl, swe_latn, bel_cyrl, dan_latn
ziw_latn	Zigula	bible	8032	1479	189312	not_enough	heb_hebr, arb_arab, pes_arab, spa_latn, ita_latn, por_latn, ind_latn, ces_latn, lit_latn, fra_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, kaz_cyrl, bel_cyrl, swe_latn, ukr_cyrl
rej_latn	Rejang	nusa	2769	1475	188800	not_enough	ind_latn, vie_latn, tha_thai, heb_hebr, sqi_latn, pes_arab, zho_hans, arb_arab, eng_latn, ron_latn	kaz_cyrl, npi_deva, tam_taml, jpn_jpan, tur_latn, ces_latn, kor_hang, lav_latn, bel_cyrl, ben_beng
reg_latn	Kara (Tanzania)	bible	8003	1470	188160	not_enough	heb_hebr, arb_arab, pes_arab, spa_latn, ita_latn, por_latn, lit_latn, fra_latn, ces_latn, sqi_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, kaz_cyrl, bel_cyrl, ukr_cyrl, rus_cyrl
bcc_latn	Southern Balochi	bible	7521	1465	187520	not_enough	pes_arab, ces_latn, aze_latn, tur_latn, lit_latn, urd_arab, kat_geor, spa_latn, hye_armn, hin_deva	tha_thai, vie_latn, zho_hans, kor_hang, ind_latn, jpn_jpan, ukr_cyrl, fin_latn, bel_cyrl, heb_hebr
kpj_latn	Karajá	bible	7685	1459	186752	not_enough	tur_latn, por_latn, pes_arab, hun_latn, lit_latn, aze_latn, spa_latn, fin_latn, fra_latn, sqi_latn	tha_thai, zho_hans, vie_latn, npi_deva, kor_hang, rus_cyrl, jpn_jpan, ind_latn, ben_beng, tam_taml
lbj_tibt	Ladakhi	bible	8175	1454	186112	not_enough	tam_taml, kaz_cyrl, ben_beng, kor_hang, jpn_jpan, aze_latn, npi_deva, hin_deva, tur_latn, hye_armn	cat_latn, por_latn, spa_latn, fra_latn, ita_latn, vie_latn, bul_cyrl, eng_latn, ind_latn, swe_latn
kkc_latn	Odoodee	bible	5543	1451	185728	not_enough	jpn_jpan, ind_latn, hin_deva, kor_hang, ben_beng, tam_taml, urd_arab, kaz_cyrl, vie_latn, npi_deva	bul_cyrl, cat_latn, por_latn, spa_latn, ell_grek, bel_cyrl, mkd_cyrl, eng_latn, ita_latn, swe_latn
kxv_orya	Kuvi	bible	7426	1438	184064	not_enough	tam_taml, ben_beng, kaz_cyrl, npi_deva, aze_latn, hin_deva, tur_latn, urd_arab, jpn_jpan, kor_hang	vie_latn, ind_latn, tha_thai, cat_latn, por_latn, eng_latn, spa_latn, ita_latn, fra_latn, swe_latn
mcb_latn	Machiguenga	bible	7338	1436	183808	not_enough	spa_latn, por_latn, cat_latn, slv_latn, fra_latn, arb_arab, ita_latn, ell_grek, pol_latn, srp_cyrl	jpn_jpan, kor_hang, zho_hans, tam_taml, tha_thai, ben_beng, kaz_cyrl, npi_deva, vie_latn, urd_arab
dwr_latn	Dawro	bible	7819	1430	183040	not_enough	tam_taml, aze_latn, kaz_cyrl, tur_latn, hin_deva, urd_arab, npi_deva, pes_arab, ben_beng, hye_armn	tha_thai, vie_latn, ind_latn, zho_hans, eng_latn, jpn_jpan, swe_latn, fra_latn, heb_hebr, ukr_cyrl
nnq_latn	Ngindo	bible	7984	1430	183040	not_enough	arb_arab, pes_arab, heb_hebr, spa_latn, ind_latn, ita_latn, lit_latn, por_latn, ces_latn, fra_latn	kor_hang, jpn_jpan, zho_hans, tam_taml, ben_beng, npi_deva, kaz_cyrl, swe_latn, bel_cyrl, ukr_cyrl
qxh_latn	Panao Huánuco Quechua	bible	7537	1424	182272	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, ces_latn, hye_armn, est_latn, slv_latn, por_latn, lit_latn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, rus_cyrl, npi_deva, arb_arab, jpn_jpan, ell_grek
qxl_latn	Salasaca Highland Quichua	bible	7923	1424	182272	not_enough	tur_latn, aze_latn, hun_latn, spa_latn, fin_latn, est_latn, ces_latn, slv_latn, por_latn, lit_latn	tha_thai, vie_latn, ind_latn, zho_hans, rus_cyrl, jpn_jpan, heb_hebr, arb_arab, npi_deva, kor_hang
qwh_latn	Huaylas Ancash Quechua	bible	7685	1421	181888	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, por_latn, spa_latn, ces_latn, est_latn, lit_latn, hye_armn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, rus_cyrl, arb_arab, npi_deva, jpn_jpan, ell_grek
cpu_latn	Pichis Ashéninka	bible	7927	1421	181888	not_enough	spa_latn, cat_latn, por_latn, ita_latn, eng_latn, nob_latn, ell_grek, ron_latn, est_latn, slk_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, kaz_cyrl, zho_hans, ben_beng, tha_thai, aze_latn, urd_arab
dif_latn	Dieri	bible	7917	1419	181632	not_enough	ben_beng, hin_deva, tam_taml, ind_latn, urd_arab, npi_deva, kor_hang, jpn_jpan, arb_arab, kaz_cyrl	bel_cyrl, por_latn, bul_cyrl, ell_grek, ces_latn, tur_latn, ukr_cyrl, spa_latn, cat_latn, fra_latn
gof_latn	Gofa	bible, bible0	8314	1410	180480	not_enough	aze_latn, tam_taml, kaz_cyrl, tur_latn, hin_deva, urd_arab, npi_deva, pes_arab, ben_beng, hye_armn	tha_thai, vie_latn, ind_latn, zho_hans, eng_latn, jpn_jpan, swe_latn, fra_latn, ukr_cyrl, kor_hang
qxo_latn	Southern Conchucos Ancash Quechua	bible	7255	1409	180352	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, por_latn, spa_latn, ces_latn, lit_latn, slv_latn, hye_armn	tha_thai, vie_latn, zho_hans, ind_latn, rus_cyrl, npi_deva, jpn_jpan, heb_hebr, bel_cyrl, ben_beng
sbk_latn	Safwa	bible	8007	1407	180096	not_enough	spa_latn, arb_arab, heb_hebr, ita_latn, pes_arab, ces_latn, cat_latn, ron_latn, por_latn, fra_latn	jpn_jpan, kor_hang, zho_hans, npi_deva, ben_beng, tam_taml, kaz_cyrl, bel_cyrl, ukr_cyrl, rus_cyrl
san_guru	Sanskrit	bible	7923	1404	179712	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, tha_thai, ind_latn, eng_latn, swe_latn, nld_latn, cat_latn, dan_latn, jpn_jpan, fra_latn
cpc_latn	Ajyíninka Apurucayali	bible	7942	1385	177280	not_enough	spa_latn, cat_latn, por_latn, ita_latn, eng_latn, nob_latn, ell_grek, ron_latn, slk_latn, est_latn	jpn_jpan, kor_hang, tam_taml, npi_deva, kaz_cyrl, zho_hans, ben_beng, tha_thai, urd_arab, aze_latn
cpb_latn	Ucayali-Yurúa Ashéninka	bible	7986	1384	177152	not_enough	spa_latn, cat_latn, por_latn, ita_latn, eng_latn, nob_latn, ell_grek, ron_latn, est_latn, slk_latn	jpn_jpan, kor_hang, npi_deva, tam_taml, kaz_cyrl, zho_hans, ben_beng, tha_thai, aze_latn, urd_arab
smi_latn	Sami languages	wortschatz	9906	1381	176768	not_enough	nob_latn, ind_latn, dan_latn, eng_latn, swe_latn, vie_latn, nld_latn, fra_latn, por_latn, spa_latn	npi_deva, zho_hans, bel_cyrl, jpn_jpan, rus_cyrl, ukr_cyrl, tam_taml, heb_hebr, kaz_cyrl, srp_cyrl
dov_latn	Dombe	bible	8007	1374	175872	not_enough	pes_arab, ces_latn, heb_hebr, lit_latn, arb_arab, slv_latn, hye_armn, sqi_latn, srp_cyrl, por_latn	kor_hang, jpn_jpan, zho_hans, npi_deva, tam_taml, ben_beng, rus_cyrl, kaz_cyrl, bel_cyrl, swe_latn
evn_cyrl	Evenki	webcorpora, news	8952	1374	175872	not_enough	kaz_cyrl, rus_cyrl, aze_latn, kor_hang, tur_latn, jpn_jpan, ukr_cyrl, hye_armn, hin_deva, bel_cyrl	tha_thai, ind_latn, vie_latn, cat_latn, heb_hebr, spa_latn, arb_arab, ita_latn, por_latn, eng_latn
mwf_latn	Murrinh-Patha	bible	3781	1351	172928	not_enough	ind_latn, vie_latn, hin_deva, tha_thai, urd_arab, ben_beng, npi_deva, kor_hang, pes_arab, zho_hans	ces_latn, dan_latn, lav_latn, tur_latn, ukr_cyrl, lit_latn, swe_latn, nob_latn, bel_cyrl, deu_latn
qva_latn	Ambo-Pasco Quechua	bible	7697	1349	172672	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, ces_latn, spa_latn, por_latn, est_latn, slv_latn, lit_latn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, rus_cyrl, arb_arab, npi_deva, jpn_jpan, kor_hang
qvw_latn	Huaylla Wanca Quechua	bible	7504	1349	172672	not_enough	tur_latn, hun_latn, aze_latn, fin_latn, ces_latn, est_latn, hye_armn, slv_latn, lit_latn, por_latn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, rus_cyrl, arb_arab, jpn_jpan, npi_deva, kor_hang
san_thai	Sanskrit	bible	7937	1349	172672	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tha_thai, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, aze_latn	vie_latn, ind_latn, eng_latn, cat_latn, swe_latn, nld_latn, fra_latn, dan_latn, jpn_jpan, fin_latn
san_mymr	Sanskrit	bible	7941	1343	171904	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, aze_latn, bel_cyrl	vie_latn, tha_thai, ind_latn, eng_latn, cat_latn, swe_latn, nld_latn, fra_latn, dan_latn, jpn_jpan
san_tibt	Sanskrit	bible	7962	1342	171776	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, tha_thai, ind_latn, eng_latn, swe_latn, cat_latn, nld_latn, dan_latn, jpn_jpan, fra_latn
esk_latn	Northwest Alaska Inupiatun	bible	7967	1340	171520	not_enough	fin_latn, aze_latn, tur_latn, hun_latn, est_latn, lit_latn, ben_beng, hin_deva, pes_arab, kaz_cyrl	tha_thai, zho_hans, vie_latn, arb_arab, ind_latn, heb_hebr, bul_cyrl, ukr_cyrl, cat_latn, tam_taml
san_khmr	Sanskrit	bible	7930	1335	170880	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kor_hang, kat_geor, rus_cyrl, bel_cyrl	vie_latn, tha_thai, ind_latn, eng_latn, swe_latn, cat_latn, nld_latn, dan_latn, jpn_jpan, fra_latn
ang_latn	Old English (ca. 450-1100)	wiki, tatoeba	7069	1333	170624	not_enough	eng_latn, nld_latn, swe_latn, nob_latn, deu_latn, dan_latn, cat_latn, ita_latn, por_latn, spa_latn	jpn_jpan, npi_deva, tam_taml, kaz_cyrl, kor_hang, ben_beng, tha_thai, zho_hans, aze_latn, ind_latn
bmr_latn	Muinane	bible	7974	1330	170240	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, ces_latn, lit_latn, hye_armn, spa_latn, est_latn, nob_latn	tha_thai, vie_latn, zho_hans, ind_latn, npi_deva, rus_cyrl, jpn_jpan, kor_hang, heb_hebr, bul_cyrl
qvh_latn	Huamalíes-Dos de Mayo Huánuco Quechua	bible	6992	1329	170112	not_enough	tur_latn, hun_latn, spa_latn, fin_latn, aze_latn, por_latn, nld_latn, ces_latn, nob_latn, cat_latn	tha_thai, vie_latn, ind_latn, zho_hans, npi_deva, rus_cyrl, arb_arab, urd_arab, heb_hebr, ben_beng
bsj_latn	Bangwinji	bible	7241	1326	169728	not_enough	por_latn, ita_latn, fra_latn, spa_latn, cat_latn, slv_latn, eng_latn, ron_latn, heb_hebr, sqi_latn	jpn_jpan, kor_hang, tam_taml, kaz_cyrl, npi_deva, ben_beng, zho_hans, pes_arab, hye_armn, tur_latn
bhg_latn	Binandere	bible	5495	1325	169600	not_enough	ben_beng, jpn_jpan, kor_hang, hin_deva, ind_latn, urd_arab, npi_deva, tam_taml, tha_thai, vie_latn	ces_latn, ukr_cyrl, bel_cyrl, bul_cyrl, pol_latn, swe_latn, mkd_cyrl, dan_latn, ell_grek, eng_latn
san_mlym	Sanskrit	bible	7938	1323	169344	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, ind_latn, tha_thai, eng_latn, nld_latn, swe_latn, cat_latn, dan_latn, jpn_jpan, fra_latn
dwr_ethi	Dawro	bible	7778	1317	168576	not_enough	kaz_cyrl, tam_taml, aze_latn, npi_deva, hye_armn, tur_latn, kat_geor, hin_deva, urd_arab, ben_beng	vie_latn, tha_thai, ind_latn, eng_latn, swe_latn, zho_hans, fra_latn, nld_latn, dan_latn, nob_latn
san_beng	Sanskrit	bible	7938	1317	168576	not_enough	ben_beng, npi_deva, hin_deva, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, ind_latn, tha_thai, eng_latn, nld_latn, swe_latn, cat_latn, dan_latn, jpn_jpan, fra_latn
san_gujr	Sanskrit	bible	7938	1315	168320	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, ind_latn, tha_thai, eng_latn, nld_latn, swe_latn, cat_latn, dan_latn, jpn_jpan, fra_latn
san_knda	Sanskrit	bible	7938	1315	168320	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, ind_latn, tha_thai, eng_latn, nld_latn, swe_latn, cat_latn, dan_latn, jpn_jpan, fra_latn
san_orya	Sanskrit	bible	7938	1315	168320	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, ind_latn, tha_thai, eng_latn, nld_latn, swe_latn, cat_latn, dan_latn, jpn_jpan, fra_latn
san_telu	Sanskrit	bible	7938	1315	168320	not_enough	npi_deva, hin_deva, ben_beng, urd_arab, tam_taml, kaz_cyrl, kat_geor, rus_cyrl, bel_cyrl, aze_latn	vie_latn, ind_latn, tha_thai, eng_latn, nld_latn, swe_latn, cat_latn, dan_latn, jpn_jpan, fra_latn
qul_latn	North Bolivian Quechua	bible	7961	1314	168192	not_enough	hun_latn, tur_latn, aze_latn, fin_latn, por_latn, spa_latn, slv_latn, lit_latn, est_latn, ces_latn	tha_thai, vie_latn, zho_hans, ind_latn, npi_deva, kor_hang, rus_cyrl, heb_hebr, jpn_jpan, arb_arab
qvm_latn	Margos-Yarowilca-Lauricocha Quechua	bible	6959	1311	167808	not_enough	tur_latn, aze_latn, hun_latn, fin_latn, ces_latn, por_latn, spa_latn, est_latn, lit_latn, slv_latn	tha_thai, vie_latn, zho_hans, ind_latn, heb_hebr, rus_cyrl, arb_arab, npi_deva, jpn_jpan, ell_grek
pib_latn	Yine	bible	7965	1309	167552	not_enough	hun_latn, spa_latn, por_latn, fin_latn, slv_latn, cat_latn, est_latn, tur_latn, ita_latn, eng_latn	zho_hans, tha_thai, jpn_jpan, vie_latn, kor_hang, tam_taml, npi_deva, ben_beng, ind_latn, rus_cyrl
gmv_ethi	Gamo	bible	7899	1302	166656	not_enough	tam_taml, kaz_cyrl, npi_deva, aze_latn, tur_latn, urd_arab, hin_deva, hye_armn, ben_beng, kat_geor	vie_latn, tha_thai, ind_latn, eng_latn, zho_hans, swe_latn, fra_latn, dan_latn, nob_latn, nld_latn
rmy_latn	Vlax Romani	bible0, bible1, bible, wiki	6499	1302	166656	not_enough	hin_deva, slv_latn, est_latn, sqi_latn, slk_latn, urd_arab, kat_geor, ron_latn, spa_latn, hun_latn	tha_thai, jpn_jpan, vie_latn, zho_hans, ind_latn, kor_hang, tam_taml, npi_deva, kaz_cyrl, ben_beng
mwp_latn	Kala Lagaw Ya	bible	5680	1299	166272	not_enough	hin_deva, ben_beng, ind_latn, kor_hang, tam_taml, urd_arab, npi_deva, jpn_jpan, tha_thai, kat_geor	por_latn, bul_cyrl, cat_latn, spa_latn, ell_grek, bel_cyrl, mkd_cyrl, ita_latn, fra_latn, ukr_cyrl
lif_limb	Limbu	bible	7044	1293	165504	not_enough	tam_taml, ben_beng, kaz_cyrl, npi_deva, hin_deva, aze_latn, jpn_jpan, kor_hang, urd_arab, tur_latn	fra_latn, tha_thai, vie_latn, spa_latn, por_latn, cat_latn, ind_latn, ita_latn, eng_latn, swe_latn
ttq_tfng	Tawallammat Tamajaq	bible	7742	1283	164224	not_enough	arb_arab, heb_hebr, ita_latn, spa_latn, cat_latn, ell_grek, por_latn, slv_latn, sqi_latn, ron_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, ben_beng, ind_latn, kaz_cyrl, vie_latn, npi_deva, tha_thai
ksp_latn	Kaba	bible	4869	1255	160640	not_enough	spa_latn, cat_latn, ita_latn, por_latn, fra_latn, heb_hebr, arb_arab, ron_latn, sqi_latn, slv_latn	jpn_jpan, kor_hang, tam_taml, zho_hans, kaz_cyrl, npi_deva, ben_beng, tur_latn, rus_cyrl, bel_cyrl
gof_ethi	Gofa	bible	7958	1239	158592	not_enough	kaz_cyrl, tam_taml, aze_latn, npi_deva, hye_armn, tur_latn, kat_geor, hin_deva, urd_arab, ben_beng	vie_latn, tha_thai, ind_latn, eng_latn, swe_latn, zho_hans, fra_latn, nld_latn, dan_latn, nob_latn
brb_khmr	Lave	bible	4846	1229	157312	not_enough	vie_latn, tha_thai, ind_latn, zho_hans, rus_cyrl, heb_hebr, ukr_cyrl, kor_hang, arb_arab, ron_latn	tur_latn, tam_taml, kaz_cyrl, ces_latn, lit_latn, lav_latn, jpn_jpan, npi_deva, aze_latn, hye_armn
kmg_latn	Kâte	bible	6220	1226	156928	not_enough	ind_latn, hin_deva, ben_beng, kor_hang, kat_geor, urd_arab, tha_thai, vie_latn, aze_latn, npi_deva	bul_cyrl, ukr_cyrl, ces_latn, bel_cyrl, lav_latn, mkd_cyrl, eng_latn, por_latn, fra_latn, lit_latn
